brief_id,status,brand_id,brand_name,contract_id,contract_name,category,vertical,brief_allocation,photos_required,gifs_required,cinemagraphs_required,videos_required,brand_selection,rating,total_briefs_purchased,total_briefs_used,price_per_brief,product_type,created_date,
568a8a5a9c4f3a3a44156776,Closed,55c8f4343f48d0cf2aa724a5,Michelob ULTRA,57602705f832268652384e4a,CLOSED - Anheuser-Busch LLC USA - Subscription - 2015,Product,Alcohol,1,25,0,0,0,FALSE,,20,20,1000,,2016-01-04 15:06,
568a8a5a9c4f3a3a44156776,Closed,55c8f4343f48d0cf2aa724a5,Michelob ULTRA,57602705f832268652384e4a,CLOSED - Anheuser-Busch LLC USA - Subscription - 2015,Nature & Landscape,Alcohol,1,25,0,0,0,FALSE,,20,20,1000,,2016-01-04 15:06,
568a8a5a9c4f3a3a44156776,Closed,55c8f4343f48d0cf2aa724a5,Michelob ULTRA,57602705f832268652384e4a,CLOSED - Anheuser-Busch LLC USA - Subscription - 2015,Lifestyle,Alcohol,1,25,0,0,0,FALSE,,20,20,1000,,2016-01-04 15:06,
568aa4ab9c4f3a3a441579ff,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,3,48,72,1041.56,,2016-01-04 16:58,
568aa4ab9c4f3a3a441579ff,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Interior,Travel & Hospitality,1,25,0,0,0,FALSE,3,48,72,1041.56,,2016-01-04 16:58,
568aa4ab9c4f3a3a441579ff,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,On Location,Travel & Hospitality,1,25,0,0,0,FALSE,3,48,72,1041.56,,2016-01-04 16:58,
568aa5649c4f3a3a44157a13,Closed,55d5d50cae03426f6b39be83,Bud Light Regional,57602808f832268652384e80,CLOSED - Anheuser Busch LLC USA - Regional Pilot - 2015,Product,Alcohol,1,5,0,0,0,FALSE,,8,8,2499.38,,2016-01-04 17:01,
568aa5649c4f3a3a44157a13,Closed,55d5d50cae03426f6b39be83,Bud Light Regional,57602808f832268652384e80,CLOSED - Anheuser Busch LLC USA - Regional Pilot - 2015,Lifestyle,Alcohol,1,5,0,0,0,FALSE,,8,8,2499.38,,2016-01-04 17:01,
568ad0c018b695047ac89e19,Closed,54f1110f3126a3ad09ebb717,J&J Band-Aids & Compromised Skin,558b036c532245803b9af5be,CLOSED - Neosporin/Bandaid - Annual Pack #1,Babies & Families,Consumer Products,1,25,,,,FALSE,5,20,20,999.75,,2016-01-04 20:06,
568ad0c018b695047ac89e19,Closed,54f1110f3126a3ad09ebb717,J&J Band-Aids & Compromised Skin,558b036c532245803b9af5be,CLOSED - Neosporin/Bandaid - Annual Pack #1,Lifestyle,Consumer Products,1,25,,,,FALSE,5,20,20,999.75,,2016-01-04 20:06,
568ad0c018b695047ac89e19,Closed,54f1110f3126a3ad09ebb717,J&J Band-Aids & Compromised Skin,558b036c532245803b9af5be,CLOSED - Neosporin/Bandaid - Annual Pack #1,Product,Consumer Products,1,25,,,,FALSE,5,20,20,999.75,,2016-01-04 20:06,
568af32718b695047ac8c5f7,Closed,54f1110f3126a3ad09ebb717,J&J Band-Aids & Compromised Skin,558b036c532245803b9af5be,CLOSED - Neosporin/Bandaid - Annual Pack #1,Product,Consumer Products,1,25,,,,FALSE,5,20,20,999.75,,2016-01-04 22:33,
568af32718b695047ac8c5f7,Closed,54f1110f3126a3ad09ebb717,J&J Band-Aids & Compromised Skin,558b036c532245803b9af5be,CLOSED - Neosporin/Bandaid - Annual Pack #1,Lifestyle,Consumer Products,1,25,,,,FALSE,5,20,20,999.75,,2016-01-04 22:33,
568af32718b695047ac8c5f7,Closed,54f1110f3126a3ad09ebb717,J&J Band-Aids & Compromised Skin,558b036c532245803b9af5be,CLOSED - Neosporin/Bandaid - Annual Pack #1,Babies & Families,Consumer Products,1,25,,,,FALSE,5,20,20,999.75,,2016-01-04 22:33,
568be45818b695047ac8d063,Closed,56819a659c4f3a3a44152ceb,Walmart Canada,56819ad79c4f3a3a44152cf4,Walmart Canada Trial,Recipes,Retail,,30,,,,FALSE,,4,3,2500,,2016-01-05 15:43,
568c03b218b695047ac8e034,Closed,568c032c18b695047ac8e027,Henkel Beauty,568c067b18b695047ac8e075,Henkel Beauty Trial,Beauty & Fashion,Beauty & Cosmetics,1,25,,,,FALSE,,4,3,1562.5,,2016-01-05 17:56,
568c03b218b695047ac8e034,Closed,568c032c18b695047ac8e027,Henkel Beauty,568c067b18b695047ac8e075,Henkel Beauty Trial,Portrait,Beauty & Cosmetics,1,25,,,,FALSE,,4,3,1562.5,,2016-01-05 17:56,
568c070118b695047ac8e076,Closed,55761c2f76f5cdcc110dbe22,Moen,558b036c532245803b9af5c3,Moen Trial,Product,Consumer Products,1,25,,,,FALSE,2.5,4,6,1248.75,,2016-01-05 18:10,
568c070118b695047ac8e076,Closed,55761c2f76f5cdcc110dbe22,Moen,558b036c532245803b9af5c3,Moen Trial,Lifestyle,Consumer Products,1,25,,,,FALSE,2.5,4,6,1248.75,,2016-01-05 18:10,
568c2a0818b695047ac8f46f,Closed,567039e1d3e032c75a4c9c3a,Archive-Wells Fargo (BBDO - 2015),568d3de318b695047ac94f56,Wells Fargo Annual Pack,Lifestyle,Banking/Financial Services,1,25,,,,FALSE,,16,3,1562.5,,2016-01-05 20:39,
568c2a1f18b695047ac8f478,Closed,567039e1d3e032c75a4c9c3a,Archive-Wells Fargo (BBDO - 2015),568d3de318b695047ac94f56,Wells Fargo Annual Pack,Babies & Families,Banking/Financial Services,1,25,,,,FALSE,,16,3,1562.5,,2016-01-05 20:39,
568c2a1f18b695047ac8f478,Closed,567039e1d3e032c75a4c9c3a,Archive-Wells Fargo (BBDO - 2015),568d3de318b695047ac94f56,Wells Fargo Annual Pack,Lifestyle,Banking/Financial Services,1,25,,,,FALSE,,16,3,1562.5,,2016-01-05 20:39,
568c2a3718b695047ac8f481,Closed,567039e1d3e032c75a4c9c3a,Archive-Wells Fargo (BBDO - 2015),568d3de318b695047ac94f56,Wells Fargo Annual Pack,Lifestyle,Banking/Financial Services,1,25,,,,FALSE,,16,3,1562.5,,2016-01-05 20:40,
568c37a618b695047ac8f605,Closed,56098515337697b77fa0eca7,Exxon Mobil,560985a0337697b77fa0ece4,Exxon Mobil via Tribal DDB,Automotive,Energy,10,285,0,0,0,FALSE,,48,13,1041.67,,2016-01-05 21:37,
568d295618b695047ac94d95,Closed,56464bcad084420b43c02478,Ting,564650cdd084420b43c02661,Campaign #1,Product,Telecommunications,1,25,,,,FALSE,5,4,4,1562.5,,2016-01-06 14:48,
568d295618b695047ac94d95,Closed,56464bcad084420b43c02478,Ting,564650cdd084420b43c02661,Campaign #1,Lifestyle,Telecommunications,1,25,,,,FALSE,5,4,4,1562.5,,2016-01-06 14:48,
568d423318b695047ac95030,Closed,568c032c18b695047ac8e027,Henkel Beauty,568c067b18b695047ac8e075,Henkel Beauty Trial,Portrait,Beauty & Cosmetics,,25,,,,FALSE,,4,3,1562.5,,2016-01-06 16:34,
568d423318b695047ac95030,Closed,568c032c18b695047ac8e027,Henkel Beauty,568c067b18b695047ac8e075,Henkel Beauty Trial,Beauty & Fashion,Beauty & Cosmetics,,25,,,,FALSE,,4,3,1562.5,,2016-01-06 16:34,
568d6e5018b695047ac9845c,Closed,5644ccd1d084420b43bfe03f,Schlotzsky's,5644cd50d084420b43bfe064,Schlotzsky's,Babies & Families,Restaurant,2,50,,,,FALSE,5,4,4,1562.5,,2016-01-06 19:43,
568d6e5018b695047ac9845c,Closed,5644ccd1d084420b43bfe03f,Schlotzsky's,5644cd50d084420b43bfe064,Schlotzsky's,Lifestyle,Restaurant,2,50,,,,FALSE,5,4,4,1562.5,,2016-01-06 19:43,
568d6e5018b695047ac9845c,Closed,5644ccd1d084420b43bfe03f,Schlotzsky's,5644cd50d084420b43bfe064,Schlotzsky's,Food & Drink,Restaurant,2,50,,,,FALSE,5,4,4,1562.5,,2016-01-06 19:43,
568e9b7aa2db89c10f1534a7,Closed,563bd36945d421a81aef071a,Go365,57056b4b7b459be7209af8ac,Humana - Subscription -2015,Recipes,Banking/Financial Services,2,50,,,,FALSE,,48,24,1041.67,,2016-01-07 17:08,
568e9b7aa2db89c10f1534a7,Closed,563bd36945d421a81aef071a,Go365,57056b4b7b459be7209af8ac,Humana - Subscription -2015,Lifestyle,Banking/Financial Services,2,50,,,,FALSE,,48,24,1041.67,,2016-01-07 17:08,
568ed01aa2db89c10f153bb9,Closed,55c2475bf32d99f276189e47,MasterCard,55c24874f32d99f276189e71,Mastercard Global (Percolate),Lifestyle,Banking/Financial Services,1,25,0,0,0,FALSE,,20,7,849.75,,2016-01-07 20:52,
568ed01aa2db89c10f153bb9,Closed,55c2475bf32d99f276189e47,MasterCard,55c24874f32d99f276189e71,Mastercard Global (Percolate),Nature & Landscape,Banking/Financial Services,1,25,0,0,0,FALSE,,20,7,849.75,,2016-01-07 20:52,
568ee202a2db89c10f153e7a,Closed,54bfbefe6c19ca4a749fc156,Land Rover,55cbb7695bde7e60613239e3,Land Rover - Subscription - 2015,Lifestyle,Automotive,2,50,0,0,0,FALSE,,20,24,1000,,2016-01-07 22:09,
568ee202a2db89c10f153e7a,Closed,54bfbefe6c19ca4a749fc156,Land Rover,55cbb7695bde7e60613239e3,Land Rover - Subscription - 2015,Nature & Landscape,Automotive,2,50,0,0,0,FALSE,,20,24,1000,,2016-01-07 22:09,
568fd462a2db89c10f154bd8,Closed,56256492527949f87f0a4c3e,Bed Bath & Beyond,562564f2527949f87f0a4c3f,CLOSED - Bed Bath & Beyond - Subscription - 2015,Product,Retail,1,25,0,0,0,FALSE,4,16,16,1828.13,,2016-01-08 15:23,
568fe07aa2db89c10f154dbc,Closed,556ce062d6519ca4703a0acf,Johnson Controls,55ddd1ce16b62ff84c639982,CLOSED - JCI - Annual Package #2,On Location,Manufacturing,4,75,0,0,0,FALSE,,20,22,849.75,,2016-01-08 16:14,
568fe07aa2db89c10f154dbc,Closed,556ce062d6519ca4703a0acf,Johnson Controls,55ddd1ce16b62ff84c639982,CLOSED - JCI - Annual Package #2,Portrait,Manufacturing,4,75,0,0,0,FALSE,,20,22,849.75,,2016-01-08 16:14,
569404b7a2db89c10f158846,Closed,5693f8fda2db89c10f1585c9,Deloitte,5693f918a2db89c10f1585ca,Trial,Creative Concepts,Banking/Financial Services,4,100,,,,FALSE,4.5,4,4,2498.75,,2016-01-11 19:38,
56940fe9a2db89c10f1589bc,Closed,56940e8ea2db89c10f158973,Vichy,569419daa2db89c10f15a96d,CLOSED - L'Oreal US,Product,Beauty & Cosmetics,1,25,,,,FALSE,,12,12,1041.67,,2016-01-11 20:26,
569426b9a2db89c10f15acc8,Closed,5693fa03a2db89c10f158635,El Pollo Loco,5693fa87a2db89c10f158651,CLOSED - El Pollo Loco - 2016,Food & Drink,Restaurant,1,25,,,,FALSE,3,16,16,1249.69,,2016-01-11 22:03,
56942f53a2db89c10f15ae72,Closed,54bfbefe6c19ca4a749fc156,Land Rover,55cbb7695bde7e60613239e3,Land Rover - Subscription - 2015,Automotive,Automotive,5,112,0,0,0,FALSE,,20,24,1000,,2016-01-11 22:40,
5695400aa2db89c10f15c609,Closed,563bd36945d421a81aef071a,Go365,57056b4b7b459be7209af8ac,Humana - Subscription -2015,Lifestyle,Banking/Financial Services,1,25,0,0,0,FALSE,,48,24,1041.67,,2016-01-12 18:03,
56957e6bc6aa45b438196a1e,Closed,54bfbefe6c19ca4a749fc156,Land Rover,55cbb7695bde7e60613239e3,Land Rover - Subscription - 2015,Automotive,Automotive,5,100,0,0,0,FALSE,,20,24,1000,,2016-01-12 22:30,
56957e6bc6aa45b438196a1e,Closed,54bfbefe6c19ca4a749fc156,Land Rover,55cbb7695bde7e60613239e3,Land Rover - Subscription - 2015,Lifestyle,Automotive,5,100,0,0,0,FALSE,,20,24,1000,,2016-01-12 22:30,
56957e6bc6aa45b438196a1e,Closed,54bfbefe6c19ca4a749fc156,Land Rover,55cbb7695bde7e60613239e3,Land Rover - Subscription - 2015,Babies & Families,Automotive,5,100,0,0,0,FALSE,,20,24,1000,,2016-01-12 22:30,
5696a620b2c917b13ce7b512,Closed,559a86b46a8c83d67a1d099a,Subway,559a86f76a8c83d67a1d099b,Subscription,Product,Restaurant,4,100,,,,FALSE,,48,35,998.75,,2016-01-13 19:31,
5696ad9eb2c917b13ce7bb4d,Closed,55d5d50cae03426f6b39be83,Bud Light Regional,57602808f832268652384e80,CLOSED - Anheuser Busch LLC USA - Regional Pilot - 2015,Product,Alcohol,1,35,0,0,0,FALSE,,8,8,2499.38,,2016-01-13 20:03,
5696ad9eb2c917b13ce7bb4d,Closed,55d5d50cae03426f6b39be83,Bud Light Regional,57602808f832268652384e80,CLOSED - Anheuser Busch LLC USA - Regional Pilot - 2015,Lifestyle,Alcohol,1,35,0,0,0,FALSE,,8,8,2499.38,,2016-01-13 20:03,
5696c28bb2c917b13ce7bdeb,Closed,566f4948d3e032c75a4c66e1,Sun-Rype,57c45916b08b61d41bbaf776,SunRype - Subscriptiona - 2015,Product,Food & Beverage,1,25,0,0,0,FALSE,,16,15,1249.69,,2016-01-13 21:33,
5696c302b2c917b13ce7be25,Closed,55d5d50cae03426f6b39be83,Bud Light Regional,57602808f832268652384e80,CLOSED - Anheuser Busch LLC USA - Regional Pilot - 2015,Architecture & Buildings,Alcohol,1,25,0,0,0,FALSE,,8,8,2499.38,,2016-01-13 21:34,
5696c302b2c917b13ce7be25,Closed,55d5d50cae03426f6b39be83,Bud Light Regional,57602808f832268652384e80,CLOSED - Anheuser Busch LLC USA - Regional Pilot - 2015,Product,Alcohol,1,25,0,0,0,FALSE,,8,8,2499.38,,2016-01-13 21:34,
5696c89bb2c917b13ce7bf18,Closed,5696c63bb2c917b13ce7be8a,CARFAX,5696c694b2c917b13ce7be8b,CARFAX - Subscription - 2016,Lifestyle,Automotive,1,25,,,,FALSE,3,9,9,1666.67,,2016-01-13 21:58,
5696c89bb2c917b13ce7bf18,Closed,5696c63bb2c917b13ce7be8a,CARFAX,5696c694b2c917b13ce7be8b,CARFAX - Subscription - 2016,Automotive,Automotive,1,25,,,,FALSE,3,9,9,1666.67,,2016-01-13 21:58,
5696d38cb2c917b13ce7c3a5,Closed,557b2f696c59468a4218b7c0,Jagermeister,558b036c532245803b9af5a7,Jagermeister Campaign 2015,Product,Alcohol,1,25,,,,FALSE,,4,5,2500,,2016-01-13 22:45,
5697d403b2c917b13ce8064b,Closed,568fffb9a2db89c10f155225,Hormel Foods,5697d216b2c917b13ce805c6,Annual Pack #1,Babies & Families,Food & Beverage,2,25,,,,FALSE,4,16,18,1562.5,,2016-01-14 16:59,
5697d403b2c917b13ce8064b,Closed,568fffb9a2db89c10f155225,Hormel Foods,5697d216b2c917b13ce805c6,Annual Pack #1,Recipes,Food & Beverage,2,25,,,,FALSE,4,16,18,1562.5,,2016-01-14 16:59,
569d259db2c917b13ce85d94,Closed,5654c1a20e7319de1bbabc0d,Häagen-Dazs,56cdf1ce380fc3a4072eb65a,CLOSED - Nestle Ice Creams - Subscription - 2015,Lifestyle,Food & Beverage,1,25,0,0,0,FALSE,,48,53,1041.67,,2016-01-18 17:49,
569d259db2c917b13ce85d94,Closed,5654c1a20e7319de1bbabc0d,Häagen-Dazs,56cdf1ce380fc3a4072eb65a,CLOSED - Nestle Ice Creams - Subscription - 2015,Product,Food & Beverage,1,25,0,0,0,FALSE,,48,53,1041.67,,2016-01-18 17:49,
569d48adb2c917b13ce863c2,Closed,56699c911c1e4646317da9a9,vitafusion,57e01109f4253da25659ce69,Vitafusion & L'il Critters - Subscription,Portrait,Consumer Products,1,25,0,0,0,FALSE,4,24,17,1562.29,,2016-01-18 20:18,
569d59ebb2c917b13ce866d3,Closed,56699c911c1e4646317da9a9,vitafusion,57e01109f4253da25659ce69,Vitafusion & L'il Critters - Subscription,Lifestyle,Consumer Products,0,25,0,0,0,FALSE,3,24,17,1562.29,,2016-01-18 21:32,
569eaf91c6e14b8c6c16531c,Closed,565fa2ec3e697f3a7158b013,GrubHub,5665fa733e697f3a71598c8b,CLOSED - GrubHub - Subscription - 2015,Food & Drink,Service,2,50,0,0,0,FALSE,,48,59,1041.56,,2016-01-19 21:50,
569eaf91c6e14b8c6c16531c,Closed,565fa2ec3e697f3a7158b013,GrubHub,5665fa733e697f3a71598c8b,CLOSED - GrubHub - Subscription - 2015,Product,Service,2,50,0,0,0,FALSE,,48,59,1041.56,,2016-01-19 21:50,
56a157cec6e14b8c6c16f499,Closed,55c9e8513f48d0cf2aa7381f,DKNY,55c9ede93f48d0cf2aa73824,DKNY Fragrances,Architecture & Buildings,Fashion/Apparel & Accessories,2,40,,,,FALSE,,10,8,1000,,2016-01-21 22:12,
56a157cec6e14b8c6c16f499,Closed,55c9e8513f48d0cf2aa7381f,DKNY,55c9ede93f48d0cf2aa73824,DKNY Fragrances,Product,Fashion/Apparel & Accessories,2,40,,,,FALSE,,10,8,1000,,2016-01-21 22:12,
56a28c15c6e14b8c6c1713c8,Closed,56a28b72c6e14b8c6c171393,BEST DAMN Brewing Co.,57602705f832268652384e4a,CLOSED - Anheuser-Busch LLC USA - Subscription - 2015,Product,Alcohol,1,20,0,0,0,FALSE,5,20,20,1000,,2016-01-22 20:07,
56a63dccca44b8450c5c5181,Closed,56a12915c6e14b8c6c16eb0f,Absolut,56a13246c6e14b8c6c16ec33,Absolut - Subscription - 2016,Product,Alcohol,1,25,,,,FALSE,,16,18,1562.19,,2016-01-25 15:22,
56a63dccca44b8450c5c5181,Closed,56a12915c6e14b8c6c16eb0f,Absolut,56a13246c6e14b8c6c16ec33,Absolut - Subscription - 2016,Recipes,Alcohol,1,25,,,,FALSE,,16,18,1562.19,,2016-01-25 15:22,
56a6f7f3ca44b8450c5c7a58,Closed,565e1ca13e697f3a7157f138,Nestle Purina,568fd490a2db89c10f154bdc,CLOSED - Nestle Purina - Subscription - 2015,Animals & Pets,Consumer Products,1,25,,,,FALSE,3,48,43,1302.08,,2016-01-26 4:37,
56a6f7f3ca44b8450c5c7a58,Closed,565e1ca13e697f3a7157f138,Nestle Purina,568fd490a2db89c10f154bdc,CLOSED - Nestle Purina - Subscription - 2015,Lifestyle,Consumer Products,1,25,,,,FALSE,3,48,43,1302.08,,2016-01-26 4:37,
56a8fb90ca44b8450c5cd02a,Closed,54c933236c19ca4a749fd935,Healthy Essentials,563cd32f0701398a1fe73b0c,CLOSED - HealthyEssentials_Subscription_2_2015,Babies & Families,Consumer Products,1,25,,,,FALSE,4,20,20,1072.5,,2016-01-27 17:17,
56aa3f088e8870c2303ee55b,Closed,56a12915c6e14b8c6c16eb0f,Absolut,56a13246c6e14b8c6c16ec33,Absolut - Subscription - 2016,Recipes,Alcohol,1,25,,,,FALSE,,16,18,1562.19,,2016-01-28 16:17,
56aa3f088e8870c2303ee55b,Closed,56a12915c6e14b8c6c16eb0f,Absolut,56a13246c6e14b8c6c16ec33,Absolut - Subscription - 2016,Product,Alcohol,1,25,,,,FALSE,,16,18,1562.19,,2016-01-28 16:17,
56aa55f78e8870c2303ef91d,Closed,55ca6e943f48d0cf2aa745b0,Chipotle Mexican Grill,55cab6b63f48d0cf2aa750bb,CLOSED - Chipotle USA - 2015 - Annual Pack #1,Recipes,Restaurant,2,25,0,0,0,FALSE,,16,16,1249.69,,2016-01-28 17:55,
56aa717e8e8870c2303f051e,Closed,54c933236c19ca4a749fd935,Healthy Essentials,563cd32f0701398a1fe73b0c,CLOSED - HealthyEssentials_Subscription_2_2015,Lifestyle,Consumer Products,3,75,,,,FALSE,5,20,20,1072.5,,2016-01-28 19:52,
56aa717e8e8870c2303f051e,Closed,54c933236c19ca4a749fd935,Healthy Essentials,563cd32f0701398a1fe73b0c,CLOSED - HealthyEssentials_Subscription_2_2015,Babies & Families,Consumer Products,3,75,,,,FALSE,5,20,20,1072.5,,2016-01-28 19:52,
56aa82f78e8870c2303f083c,Closed,55c16865f32d99f276186a58,Mercedes Benz Tactical Backgrounds,55c1699df32d99f276186be6,Tactical Backgrounds / Landscapes,Nature & Landscape,Automotive,1,25,,,,FALSE,,16,16,3124.69,,2016-01-28 21:07,
56ab86aa8e8870c2303f1368,Closed,55c16865f32d99f276186a58,Mercedes Benz Tactical Backgrounds,55c1699df32d99f276186be6,Tactical Backgrounds / Landscapes,Architecture & Buildings,Automotive,1,25,,,,FALSE,,16,16,3124.69,,2016-01-29 15:35,
56ab86aa8e8870c2303f1368,Closed,55c16865f32d99f276186a58,Mercedes Benz Tactical Backgrounds,55c1699df32d99f276186be6,Tactical Backgrounds / Landscapes,Nature & Landscape,Automotive,1,25,,,,FALSE,,16,16,3124.69,,2016-01-29 15:35,
56ab88128e8870c2303f136d,Closed,55c16865f32d99f276186a58,Mercedes Benz Tactical Backgrounds,55c1699df32d99f276186be6,Tactical Backgrounds / Landscapes,Architecture & Buildings,Automotive,1,25,,,,FALSE,,16,16,3124.69,,2016-01-29 15:41,
56ab88128e8870c2303f136d,Closed,55c16865f32d99f276186a58,Mercedes Benz Tactical Backgrounds,55c1699df32d99f276186be6,Tactical Backgrounds / Landscapes,Nature & Landscape,Automotive,1,25,,,,FALSE,,16,16,3124.69,,2016-01-29 15:41,
56ab88c58e8870c2303f1372,Closed,55c16865f32d99f276186a58,Mercedes Benz Tactical Backgrounds,55c1699df32d99f276186be6,Tactical Backgrounds / Landscapes,Architecture & Buildings,Automotive,1,25,,,,FALSE,,16,16,3124.69,,2016-01-29 15:44,
56ab88c58e8870c2303f1372,Closed,55c16865f32d99f276186a58,Mercedes Benz Tactical Backgrounds,55c1699df32d99f276186be6,Tactical Backgrounds / Landscapes,Nature & Landscape,Automotive,1,25,,,,FALSE,,16,16,3124.69,,2016-01-29 15:44,
56ab95108e8870c2303f1400,Closed,55ca6e943f48d0cf2aa745b0,Chipotle Mexican Grill,55cab6b63f48d0cf2aa750bb,CLOSED - Chipotle USA - 2015 - Annual Pack #1,Recipes,Restaurant,2,25,0,0,0,FALSE,,16,16,1249.69,,2016-01-29 16:36,
56af9a0d8e8870c2303f4e87,Closed,559a87816a8c83d67a1d09a0,ARCHIVED - BabyCenter,559a87c96a8c83d67a1d09b5,BabyCenter LLC - Subscription - 2015,Lifestyle,Media & Broadcasting,1,25,,,,FALSE,,12,12,1000,,2016-02-01 17:46,
56afa4eb8e8870c2303f4f2b,Closed,56997369b2c917b13ce82de6,Big Red,57068a64e70977692a0742cf,Big Red & Xyience - Subscription - 2015,Product,Food & Beverage,1,25,,,,FALSE,,16,16,1250,,2016-02-01 18:33,
56b0d7498e8870c2303f7061,Closed,563918e56ecb57e81502388f,Pampers,5639197f6ecb57e8150238a4,Pampers Pilot,Babies & Families,Consumer Products,1,25,,,,FALSE,,16,16,1874.69,,2016-02-02 16:20,
56b0d7498e8870c2303f7061,Closed,563918e56ecb57e81502388f,Pampers,5639197f6ecb57e8150238a4,Pampers Pilot,Product,Consumer Products,1,25,,,,FALSE,,16,16,1874.69,,2016-02-02 16:20,
56b0ed7a8e8870c2303f7338,Closed,56997369b2c917b13ce82de6,Big Red,57068a64e70977692a0742cf,Big Red & Xyience - Subscription - 2015,Product,Food & Beverage,1,25,,,,FALSE,,16,16,1250,,2016-02-02 17:55,
56b103f78e8870c2303f78e6,Closed,563bd36945d421a81aef071a,Go365,57056b4b7b459be7209af8ac,Humana - Subscription -2015,Lifestyle,Banking/Financial Services,2,50,,,,FALSE,,48,24,1041.67,,2016-02-02 19:31,
56b24f9fe3414bdd65ccfdd9,Closed,563918e56ecb57e81502388f,Pampers,5639197f6ecb57e8150238a4,Pampers Pilot,Babies & Families,Consumer Products,1,25,,,,FALSE,,16,16,1874.69,,2016-02-03 19:06,
56b24f9fe3414bdd65ccfdd9,Closed,563918e56ecb57e81502388f,Pampers,5639197f6ecb57e8150238a4,Pampers Pilot,Product,Consumer Products,1,25,,,,FALSE,,16,16,1874.69,,2016-02-03 19:06,
56b251d3e3414bdd65ccff5e,Closed,563918e56ecb57e81502388f,Pampers,5639197f6ecb57e8150238a4,Pampers Pilot,Babies & Families,Consumer Products,1,25,,,,FALSE,,16,16,1874.69,,2016-02-03 19:15,
56b251d3e3414bdd65ccff5e,Closed,563918e56ecb57e81502388f,Pampers,5639197f6ecb57e8150238a4,Pampers Pilot,Product,Consumer Products,1,25,,,,FALSE,,16,16,1874.69,,2016-02-03 19:15,
56b3ade2e3414bdd65cd9022,Closed,553ec7bba59d203f21bf470d,Remy Martin V (Inactive),558b036c532245803b9af5c7,Remy V Subscription 2015,Recipes,Alcohol,1,25,,,,FALSE,,20,14,1249.95,,2016-02-04 20:00,
56b3ade2e3414bdd65cd9022,Closed,553ec7bba59d203f21bf470d,Remy Martin V (Inactive),558b036c532245803b9af5c7,Remy V Subscription 2015,Product,Alcohol,1,25,,,,FALSE,,20,14,1249.95,,2016-02-04 20:00,
56b4cef8e3414bdd65cda973,Closed,56a28b72c6e14b8c6c171393,BEST DAMN Brewing Co.,57602705f832268652384e4a,CLOSED - Anheuser-Busch LLC USA - Subscription - 2015,Product,Alcohol,1,20,0,0,0,FALSE,,20,20,1000,,2016-02-05 16:34,
56b4e5b3e3414bdd65cdad26,Closed,56b10cb58e8870c2303f7a54,Clorox Bleach,56b3aa23e3414bdd65cd8fd0,Trial,Product,Consumer Products,1,25,,,,FALSE,,4,4,1562.5,,2016-02-05 18:11,
56b4e5b3e3414bdd65cdad26,Closed,56b10cb58e8870c2303f7a54,Clorox Bleach,56b3aa23e3414bdd65cd8fd0,Trial,Babies & Families,Consumer Products,1,25,,,,FALSE,,4,4,1562.5,,2016-02-05 18:11,
56b4f8c4e3414bdd65cdaf8a,Closed,56b10cb58e8870c2303f7a54,Clorox Bleach,56b3aa23e3414bdd65cd8fd0,Trial,Product,Consumer Products,1,25,,,,FALSE,,4,4,1562.5,,2016-02-05 19:32,
56b4f8c4e3414bdd65cdaf8a,Closed,56b10cb58e8870c2303f7a54,Clorox Bleach,56b3aa23e3414bdd65cd8fd0,Trial,Lifestyle,Consumer Products,1,25,,,,FALSE,,4,4,1562.5,,2016-02-05 19:32,
56b51ed0e3414bdd65cdb98c,Closed,565e1ca13e697f3a7157f138,Nestle Purina,568fd490a2db89c10f154bdc,CLOSED - Nestle Purina - Subscription - 2015,Portrait,Consumer Products,1,25,,,,FALSE,,48,43,1302.08,,2016-02-05 22:19,
56b51ed0e3414bdd65cdb98c,Closed,565e1ca13e697f3a7157f138,Nestle Purina,568fd490a2db89c10f154bdc,CLOSED - Nestle Purina - Subscription - 2015,Animals & Pets,Consumer Products,1,25,,,,FALSE,,48,43,1302.08,,2016-02-05 22:19,
56b8bdf9e3414bdd65cddd2d,Closed,55d74dbf2328988d2a566a16,Skinnygirl,55d74ea52328988d2a566a17,Campaign Trial #1,Product,Alcohol,1,25,,,,FALSE,,4,4,1375,,2016-02-08 16:10,
56b8bdf9e3414bdd65cddd2d,Closed,55d74dbf2328988d2a566a16,Skinnygirl,55d74ea52328988d2a566a17,Campaign Trial #1,Recipes,Alcohol,1,25,,,,FALSE,,4,4,1375,,2016-02-08 16:10,
56b8def7e3414bdd65cddde6,Closed,54c90cff6c19ca4a749fd89e,Premier Nutrition,57069725e70977692a074bd7,CLOSED - Premier Nutrition - Subscription - 2015,Sports & Fitness,Food & Beverage,1,25,,,,FALSE,,12,12,1666.67,,2016-02-08 18:31,
56b8e6d9e3414bdd65cdfdb9,Closed,553ec7bba59d203f21bf470d,Remy Martin V (Inactive),558b036c532245803b9af5c7,Remy V Subscription 2015,Recipes,Alcohol,1,25,,,,FALSE,,20,14,1249.95,,2016-02-08 19:04,
